ID,レア度,Lv,二つ名,サポート名,得意トレ,グループ,特殊固有,友情ボナ,やる気効果,スピボナ,スタボナ,パワボナ,根性ボナ,賢さボナ,トレ効果,初期スピ,初期スタ,初期パワ,初期根性,初期賢さ,初期絆,レースボナ,ファンボナ,ヒントLv,ヒント率,得意率,イベ回復,イベ効果,失敗率,体力消費,Spボナ,友情回復,スキル個数,固有1,固有2,固有1効果量,固有2効果量
Escorte étoile40友情トレ0回,SSR,40,Escorte étoile,シリウスシンボリ,賢さ,,友情トレ0回,18,50,1,0,0,0,1,0,0,0,0,0,0,13,0,0,1,10,45,0,0,0,0,0,4,6,,,,
Escorte étoile45友情トレ0回,SSR,45,Escorte étoile,シリウスシンボリ,賢さ,,友情トレ0回,20,55,1,0,0,0,1,0,0,0,0,0,0,15,5,10,1,10,50,0,0,0,0,0,4,6,,,,
Escorte étoile50友情トレ0回,SSR,50,Escorte étoile,シリウスシンボリ,賢さ,,友情トレ0回,20,60,1,0,0,0,1,0,0,0,0,0,0,15,10,15,1,10,50,0,0,0,0,0,5,6,,,,
mag!c number30絆80以上,SSR,30,mag!c number,エアシャカール,スピード,,絆80以上,15,0,0,0,0,0,0,0,0,0,0,0,0,15,1,5,1,20,35,0,0,0,0,0,0,6,,,,
mag!c number35絆80以上,SSR,35,mag!c number,エアシャカール,スピード,,絆80以上,16,0,0,0,1,0,0,0,0,0,0,0,0,16,2,6,1,20,40,0,0,0,0,0,0,6,,,,
mag!c number40絆80以上,SSR,40,mag!c number,エアシャカール,スピード,,絆80以上,18,0,0,0,1,0,0,0,0,0,0,0,0,18,3,8,1,20,45,0,0,0,0,0,0,6,スピボナ,,2,
mag!c number45絆80以上,SSR,45,mag!c number,エアシャカール,スピード,,絆80以上,20,15,0,0,1,0,0,0,0,0,0,0,0,20,5,10,1,20,50,0,0,0,0,0,0,6,スピボナ,,2,
mag!c number50絆80以上,SSR,50,mag!c number,エアシャカール,スピード,,絆80以上,20,30,0,0,1,0,0,0,0,0,0,0,0,20,5,10,1,20,50,0,0,0,0,0,0,6,スピボナ,,2,
mag!c number30絆80未満,SSR,30,mag!c number,エアシャカール,スピード,,絆80未満,15,0,0,0,0,0,0,0,0,0,0,0,0,15,1,5,1,20,35,0,0,0,0,0,0,6,,,,
mag!c number35絆80未満,SSR,35,mag!c number,エアシャカール,スピード,,絆80未満,16,0,0,0,1,0,0,0,0,0,0,0,0,16,2,6,1,20,40,0,0,0,0,0,0,6,,,,
mag!c number40絆80未満,SSR,40,mag!c number,エアシャカール,スピード,,絆80未満,18,0,0,0,1,0,0,0,0,0,0,0,0,18,3,8,1,20,45,0,0,0,0,0,0,6,,,,
mag!c number45絆80未満,SSR,45,mag!c number,エアシャカール,スピード,,絆80未満,20,15,0,0,1,0,0,0,0,0,0,0,0,20,5,10,1,20,50,0,0,0,0,0,0,6,,,,
mag!c number50絆80未満,SSR,50,mag!c number,エアシャカール,スピード,,絆80未満,20,30,0,0,1,0,0,0,0,0,0,0,0,20,5,10,1,20,50,0,0,0,0,0,0,6,,,,
Outfit as No.130絆80以上,SSR,30,Outfit as No.1,ダイワスカーレット,パワー,,絆80以上,25,0,0,0,0,0,0,0,0,0,0,0,0,25,5,15,1,20,0,0,0,0,0,0,0,6,パワボナ,,2,
Outfit as No.135絆80以上,SSR,35,Outfit as No.1,ダイワスカーレット,パワー,,絆80以上,27,0,0,1,0,0,0,0,0,0,0,0,0,26,6,16,1,23,0,0,0,0,0,0,0,6,パワボナ,,2,
Outfit as No.140絆80以上,SSR,40,Outfit as No.1,ダイワスカーレット,パワー,,絆80以上,30,0,0,1,0,0,0,0,0,0,0,0,0,27,7,17,1,26,0,0,0,0,0,0,0,6,パワボナ,,2,
Outfit as No.145絆80以上,SSR,45,Outfit as No.1,ダイワスカーレット,パワー,,絆80以上,32,0,0,1,0,0,0,0,0,0,15,0,0,28,8,18,2,30,0,0,0,0,0,0,0,6,パワボナ,,2,
Outfit as No.150絆80以上,SSR,50,Outfit as No.1,ダイワスカーレット,パワー,,絆80以上,35,0,0,1,0,0,0,0,0,0,30,0,0,30,10,20,2,30,0,0,0,0,0,0,0,6,パワボナ,,2,
Outfit as No.130絆80未満,SSR,30,Outfit as No.1,ダイワスカーレット,パワー,,絆80未満,25,0,0,0,0,0,0,0,0,0,0,0,0,25,5,15,1,20,0,0,0,0,0,0,0,6,,,,
Outfit as No.135絆80未満,SSR,35,Outfit as No.1,ダイワスカーレット,パワー,,絆80未満,27,0,0,1,0,0,0,0,0,0,0,0,0,26,6,16,1,23,0,0,0,0,0,0,0,6,,,,
Outfit as No.140絆80未満,SSR,40,Outfit as No.1,ダイワスカーレット,パワー,,絆80未満,30,0,0,1,0,0,0,0,0,0,0,0,0,27,7,17,1,26,0,0,0,0,0,0,0,6,,,,
Outfit as No.145絆80未満,SSR,45,Outfit as No.1,ダイワスカーレット,パワー,,絆80未満,32,0,0,1,0,0,0,0,0,0,15,0,0,28,8,18,2,30,0,0,0,0,0,0,0,6,,,,
Outfit as No.150絆80未満,SSR,50,Outfit as No.1,ダイワスカーレット,パワー,,絆80未満,35,0,0,1,0,0,0,0,0,0,30,0,0,30,10,20,2,30,0,0,0,0,0,0,0,6,,,,
届け、このオモイ！30残体力31未満,SSR,30,届け、このオモイ！,バンブーメモリー,根性,,残体力31未満,15,0,1,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,20,0,0,0,0,0,0,7,友情ボナ,,15,
届け、このオモイ！35残体力31未満,SSR,35,届け、このオモイ！,バンブーメモリー,根性,,残体力31未満,16,0,1,0,0,1,0,0,0,0,0,0,0,21,6,16,0,0,31,0,0,0,0,0,0,7,友情ボナ,,15,
届け、このオモイ！40残体力31未満,SSR,40,届け、このオモイ！,バンブーメモリー,根性,,残体力31未満,18,0,1,0,0,1,0,0,0,0,0,0,0,23,7,17,0,0,42,0,0,0,0,0,0,7,友情ボナ,,15,
届け、このオモイ！45残体力31未満,SSR,45,届け、このオモイ！,バンブーメモリー,根性,,残体力31未満,20,0,1,0,0,1,0,5,0,0,0,0,0,25,8,18,0,0,53,0,0,0,0,0,0,7,友情ボナ,,15,
届け、このオモイ！50残体力31未満,SSR,50,届け、このオモイ！,バンブーメモリー,根性,,残体力31未満,20,0,1,0,0,1,0,10,0,0,0,0,0,25,10,20,0,0,65,0,0,0,0,0,0,7,友情ボナ,,15,
届け、このオモイ！30残体力59以上66未満,SSR,30,届け、このオモイ！,バンブーメモリー,根性,,残体力59以上66未満,15,0,1,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,20,0,0,0,0,0,0,7,友情ボナ,,10,
届け、このオモイ！35残体力59以上66未満,SSR,35,届け、このオモイ！,バンブーメモリー,根性,,残体力59以上66未満,16,0,1,0,0,1,0,0,0,0,0,0,0,21,6,16,0,0,31,0,0,0,0,0,0,7,友情ボナ,,10,
届け、このオモイ！40残体力59以上66未満,SSR,40,届け、このオモイ！,バンブーメモリー,根性,,残体力59以上66未満,18,0,1,0,0,1,0,0,0,0,0,0,0,23,7,17,0,0,42,0,0,0,0,0,0,7,友情ボナ,,10,
届け、このオモイ！45残体力59以上66未満,SSR,45,届け、このオモイ！,バンブーメモリー,根性,,残体力59以上66未満,20,0,1,0,0,1,0,5,0,0,0,0,0,25,8,18,0,0,53,0,0,0,0,0,0,7,友情ボナ,,10,
届け、このオモイ！50残体力59以上66未満,SSR,50,届け、このオモイ！,バンブーメモリー,根性,,残体力59以上66未満,20,0,1,0,0,1,0,10,0,0,0,0,0,25,10,20,0,0,65,0,0,0,0,0,0,7,友情ボナ,,10,
届け、このオモイ！30残体力94以上101未満,SSR,30,届け、このオモイ！,バンブーメモリー,根性,,残体力94以上101未満,15,0,1,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,20,0,0,0,0,0,0,7,友情ボナ,,5,
届け、このオモイ！35残体力94以上101未満,SSR,35,届け、このオモイ！,バンブーメモリー,根性,,残体力94以上101未満,16,0,1,0,0,1,0,0,0,0,0,0,0,21,6,16,0,0,31,0,0,0,0,0,0,7,友情ボナ,,5,
届け、このオモイ！40残体力94以上101未満,SSR,40,届け、このオモイ！,バンブーメモリー,根性,,残体力94以上101未満,18,0,1,0,0,1,0,0,0,0,0,0,0,23,7,17,0,0,42,0,0,0,0,0,0,7,友情ボナ,,5,
届け、このオモイ！45残体力94以上101未満,SSR,45,届け、このオモイ！,バンブーメモリー,根性,,残体力94以上101未満,20,0,1,0,0,1,0,5,0,0,0,0,0,25,8,18,0,0,53,0,0,0,0,0,0,7,友情ボナ,,5,
届け、このオモイ！50残体力94以上101未満,SSR,50,届け、このオモイ！,バンブーメモリー,根性,,残体力94以上101未満,20,0,1,0,0,1,0,10,0,0,0,0,0,25,10,20,0,0,65,0,0,0,0,0,0,7,友情ボナ,,5,
届け、このオモイ！30残体力101以上,SSR,30,届け、このオモイ！,バンブーメモリー,根性,,残体力101以上,15,0,1,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,20,0,0,0,0,0,0,7,,,,
届け、このオモイ！35残体力101以上,SSR,35,届け、このオモイ！,バンブーメモリー,根性,,残体力101以上,16,0,1,0,0,1,0,0,0,0,0,0,0,21,6,16,0,0,31,0,0,0,0,0,0,7,,,,
届け、このオモイ！40残体力101以上,SSR,40,届け、このオモイ！,バンブーメモリー,根性,,残体力101以上,18,0,1,0,0,1,0,0,0,0,0,0,0,23,7,17,0,0,42,0,0,0,0,0,0,7,,,,
届け、このオモイ！45残体力101以上,SSR,45,届け、このオモイ！,バンブーメモリー,根性,,残体力101以上,20,0,1,0,0,1,0,5,0,0,0,0,0,25,8,18,0,0,53,0,0,0,0,0,0,7,,,,
届け、このオモイ！50残体力101以上,SSR,50,届け、このオモイ！,バンブーメモリー,根性,,残体力101以上,20,0,1,0,0,1,0,10,0,0,0,0,0,25,10,20,0,0,65,0,0,0,0,0,0,7,,,,
そのエールは世界を変えた30体力最大値120,SSR,30,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値120,25,0,0,0,0,0,0,0,0,0,0,0,0,25,1,5,1,20,50,0,0,0,0,1,0,10,トレ効果,,20,
そのエールは世界を変えた35体力最大値120,SSR,35,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値120,26,0,1,0,0,0,0,0,0,0,0,0,0,26,2,6,1,20,53,0,0,0,0,1,0,10,トレ効果,,20,
そのエールは世界を変えた40体力最大値120,SSR,40,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値120,27,0,1,0,0,0,0,0,0,0,0,0,0,27,3,8,1,20,57,0,0,0,0,1,0,10,トレ効果,,20,
そのエールは世界を変えた45体力最大値120,SSR,45,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値120,28,0,1,0,0,0,0,0,0,0,15,0,0,28,5,10,1,20,61,0,0,0,0,1,0,10,トレ効果,,20,
そのエールは世界を変えた50体力最大値120,SSR,50,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値120,30,0,1,0,0,0,0,0,0,0,30,0,0,30,5,10,1,20,65,0,0,0,0,1,0,10,トレ効果,,20,
そのエールは世界を変えた30体力最大値112以上116未満,SSR,30,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値112以上116未満,25,0,0,0,0,0,0,0,0,0,0,0,0,25,1,5,1,20,50,0,0,0,0,1,0,10,トレ効果,,14,
そのエールは世界を変えた35体力最大値112以上116未満,SSR,35,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値112以上116未満,26,0,1,0,0,0,0,0,0,0,0,0,0,26,2,6,1,20,53,0,0,0,0,1,0,10,トレ効果,,14,
そのエールは世界を変えた40体力最大値112以上116未満,SSR,40,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値112以上116未満,27,0,1,0,0,0,0,0,0,0,0,0,0,27,3,8,1,20,57,0,0,0,0,1,0,10,トレ効果,,14,
そのエールは世界を変えた45体力最大値112以上116未満,SSR,45,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値112以上116未満,28,0,1,0,0,0,0,0,0,0,15,0,0,28,5,10,1,20,61,0,0,0,0,1,0,10,トレ効果,,14,
そのエールは世界を変えた50体力最大値112以上116未満,SSR,50,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値112以上116未満,30,0,1,0,0,0,0,0,0,0,30,0,0,30,5,10,1,20,65,0,0,0,0,1,0,10,トレ効果,,14,
そのエールは世界を変えた30体力最大値104以上108未満,SSR,30,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値104以上108未満,25,0,0,0,0,0,0,0,0,0,0,0,0,25,1,5,1,20,50,0,0,0,0,1,0,10,トレ効果,,8,
そのエールは世界を変えた35体力最大値104以上108未満,SSR,35,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値104以上108未満,26,0,1,0,0,0,0,0,0,0,0,0,0,26,2,6,1,20,53,0,0,0,0,1,0,10,トレ効果,,8,
そのエールは世界を変えた40体力最大値104以上108未満,SSR,40,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値104以上108未満,27,0,1,0,0,0,0,0,0,0,0,0,0,27,3,8,1,20,57,0,0,0,0,1,0,10,トレ効果,,8,
そのエールは世界を変えた45体力最大値104以上108未満,SSR,45,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値104以上108未満,28,0,1,0,0,0,0,0,0,0,15,0,0,28,5,10,1,20,61,0,0,0,0,1,0,10,トレ効果,,8,
そのエールは世界を変えた50体力最大値104以上108未満,SSR,50,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値104以上108未満,30,0,1,0,0,0,0,0,0,0,30,0,0,30,5,10,1,20,65,0,0,0,0,1,0,10,トレ効果,,8,
そのエールは世界を変えた30体力最大値100以上104未満,SSR,30,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値100以上104未満,25,0,0,0,0,0,0,0,0,0,0,0,0,25,1,5,1,20,50,0,0,0,0,1,0,10,トレ効果,,5,
そのエールは世界を変えた35体力最大値100以上104未満,SSR,35,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値100以上104未満,26,0,1,0,0,0,0,0,0,0,0,0,0,26,2,6,1,20,53,0,0,0,0,1,0,10,トレ効果,,5,
そのエールは世界を変えた40体力最大値100以上104未満,SSR,40,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値100以上104未満,27,0,1,0,0,0,0,0,0,0,0,0,0,27,3,8,1,20,57,0,0,0,0,1,0,10,トレ効果,,5,
そのエールは世界を変えた45体力最大値100以上104未満,SSR,45,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値100以上104未満,28,0,1,0,0,0,0,0,0,0,15,0,0,28,5,10,1,20,61,0,0,0,0,1,0,10,トレ効果,,5,
そのエールは世界を変えた50体力最大値100以上104未満,SSR,50,そのエールは世界を変えた,シーキングザパール,スピード,,体力最大値100以上104未満,30,0,1,0,0,0,0,0,0,0,30,0,0,30,5,10,1,20,65,0,0,0,0,1,0,10,トレ効果,,5,
フレフレ☆プリンセス！30,SSR,30,フレフレ☆プリンセス！,カワカミプリンセス,パワー,,,25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,20,50,0,0,0,0,0,0,5,,,,
フレフレ☆プリンセス！35,SSR,35,フレフレ☆プリンセス！,カワカミプリンセス,パワー,,,27,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,1,20,53,0,0,0,0,0,0,5,,,,
フレフレ☆プリンセス！40,SSR,40,フレフレ☆プリンセス！,カワカミプリンセス,パワー,,,30,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,1,20,57,0,0,0,0,0,0,5,パワボナ,レースボナ,1,5
フレフレ☆プリンセス！45,SSR,45,フレフレ☆プリンセス！,カワカミプリンセス,パワー,,,32,0,0,0,1,0,0,0,0,0,15,0,0,25,0,0,1,20,61,0,0,0,0,0,0,5,パワボナ,レースボナ,1,5
フレフレ☆プリンセス！50,SSR,50,フレフレ☆プリンセス！,カワカミプリンセス,パワー,,,35,0,0,0,1,0,0,0,0,0,30,0,0,25,0,0,1,20,65,0,0,0,0,0,0,5,パワボナ,レースボナ,1,5
Dear Mr. C.B.30絆80以上,SSR,30,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80以上,25,0,1,0,0,0,0,5,0,0,0,0,0,15,5,10,2,30,35,0,0,0,0,0,3,8,賢さボナ,Spボナ,1,1
Dear Mr. C.B.35絆80以上,SSR,35,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80以上,26,0,1,0,0,0,1,5,0,0,0,0,0,16,5,11,2,33,40,0,0,0,0,0,3,8,賢さボナ,Spボナ,1,1
Dear Mr. C.B.40絆80以上,SSR,40,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80以上,27,0,1,0,0,0,1,5,0,0,0,0,0,18,5,13,2,36,45,0,0,0,0,0,4,8,賢さボナ,Spボナ,1,1
Dear Mr. C.B.45絆80以上,SSR,45,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80以上,28,15,1,0,0,0,1,5,0,0,0,0,0,20,5,15,2,40,50,0,0,0,0,0,4,8,賢さボナ,Spボナ,1,1
Dear Mr. C.B.50絆80以上,SSR,50,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80以上,30,30,1,0,0,0,1,5,0,0,0,0,0,20,5,15,2,40,50,0,0,0,0,0,5,8,賢さボナ,Spボナ,1,1
Dear Mr. C.B.30絆80未満,SSR,30,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80未満,25,0,1,0,0,0,0,5,0,0,0,0,0,15,5,10,2,30,35,0,0,0,0,0,3,8,,,,
Dear Mr. C.B.35絆80未満,SSR,35,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80未満,26,0,1,0,0,0,1,5,0,0,0,0,0,16,5,11,2,33,40,0,0,0,0,0,3,8,,,,
Dear Mr. C.B.40絆80未満,SSR,40,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80未満,27,0,1,0,0,0,1,5,0,0,0,0,0,18,5,13,2,36,45,0,0,0,0,0,4,8,,,,
Dear Mr. C.B.45絆80未満,SSR,45,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80未満,28,15,1,0,0,0,1,5,0,0,0,0,0,20,5,15,2,40,50,0,0,0,0,0,4,8,,,,
Dear Mr. C.B.50絆80未満,SSR,50,Dear Mr. C.B.,ミスターシービー,賢さ,,絆80未満,30,30,1,0,0,0,1,5,0,0,0,0,0,20,5,15,2,40,50,0,0,0,0,0,5,8,,,,
うららか・ぱっしょん♪30,SSR,30,うららか・ぱっしょん♪,ハルウララ,パワー,,,15,20,0,0,0,0,0,0,0,0,15,0,0,25,5,15,0,40,0,0,0,0,0,0,0,1,Spボナ,ヒント効果,1,
うららか・ぱっしょん♪35,SSR,35,うららか・ぱっしょん♪,ハルウララ,パワー,,,16,23,0,0,0,0,0,0,0,0,16,0,0,26,6,16,0,45,0,0,0,0,0,1,0,1,Spボナ,ヒント効果,1,
うららか・ぱっしょん♪40,SSR,40,うららか・ぱっしょん♪,ハルウララ,パワー,,,18,26,0,0,0,0,0,0,0,0,18,0,0,27,7,17,0,50,0,0,0,0,0,1,0,1,Spボナ,ヒント効果,1,
うららか・ぱっしょん♪45,SSR,45,うららか・ぱっしょん♪,ハルウララ,パワー,,,20,30,0,0,0,0,0,5,0,0,20,0,0,28,8,18,0,55,0,0,0,0,0,1,0,1,Spボナ,ヒント効果,1,
うららか・ぱっしょん♪50,SSR,50,うららか・ぱっしょん♪,ハルウララ,パワー,,,20,30,0,0,0,0,0,10,0,0,20,0,0,30,10,20,0,60,0,0,0,0,0,1,0,1,Spボナ,ヒント効果,1,
愛すべき金蘭のつどい30絆合計値600以上,SSR,30,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値600以上,25,20,0,0,0,0,0,0,0,0,0,15,0,20,5,15,0,0,0,0,0,0,0,0,0,8,トレ効果,,20,
愛すべき金蘭のつどい35絆合計値600以上,SSR,35,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値600以上,26,23,0,1,0,0,0,0,0,0,0,16,0,21,6,16,0,0,0,0,0,0,0,0,0,8,トレ効果,,20,
愛すべき金蘭のつどい40絆合計値600以上,SSR,40,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値600以上,27,26,0,1,0,0,0,0,0,0,0,18,0,23,7,17,0,0,0,0,0,0,0,0,0,8,トレ効果,,20,
愛すべき金蘭のつどい45絆合計値600以上,SSR,45,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値600以上,28,30,0,1,0,0,0,0,0,0,0,20,0,25,8,18,2,30,0,0,0,0,0,0,0,8,トレ効果,,20,
愛すべき金蘭のつどい50絆合計値600以上,SSR,50,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値600以上,30,30,0,1,0,0,0,0,0,0,0,20,0,25,10,20,3,40,0,0,0,0,0,0,0,8,トレ効果,,20,
愛すべき金蘭のつどい30絆合計値450以上480未満,SSR,30,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値450以上480未満,25,20,0,0,0,0,0,0,0,0,0,15,0,20,5,15,0,0,0,0,0,0,0,0,0,8,トレ効果,,15,
愛すべき金蘭のつどい35絆合計値450以上480未満,SSR,35,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値450以上480未満,26,23,0,1,0,0,0,0,0,0,0,16,0,21,6,16,0,0,0,0,0,0,0,0,0,8,トレ効果,,15,
愛すべき金蘭のつどい40絆合計値450以上480未満,SSR,40,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値450以上480未満,27,26,0,1,0,0,0,0,0,0,0,18,0,23,7,17,0,0,0,0,0,0,0,0,0,8,トレ効果,,15,
愛すべき金蘭のつどい45絆合計値450以上480未満,SSR,45,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値450以上480未満,28,30,0,1,0,0,0,0,0,0,0,20,0,25,8,18,2,30,0,0,0,0,0,0,0,8,トレ効果,,15,
愛すべき金蘭のつどい50絆合計値450以上480未満,SSR,50,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値450以上480未満,30,30,0,1,0,0,0,0,0,0,0,20,0,25,10,20,3,40,0,0,0,0,0,0,0,8,トレ効果,,15,
愛すべき金蘭のつどい30絆合計値300以上330未満,SSR,30,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値300以上330未満,25,20,0,0,0,0,0,0,0,0,0,15,0,20,5,15,0,0,0,0,0,0,0,0,0,8,トレ効果,,10,
愛すべき金蘭のつどい35絆合計値300以上330未満,SSR,35,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値300以上330未満,26,23,0,1,0,0,0,0,0,0,0,16,0,21,6,16,0,0,0,0,0,0,0,0,0,8,トレ効果,,10,
愛すべき金蘭のつどい40絆合計値300以上330未満,SSR,40,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値300以上330未満,27,26,0,1,0,0,0,0,0,0,0,18,0,23,7,17,0,0,0,0,0,0,0,0,0,8,トレ効果,,10,
愛すべき金蘭のつどい45絆合計値300以上330未満,SSR,45,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値300以上330未満,28,30,0,1,0,0,0,0,0,0,0,20,0,25,8,18,2,30,0,0,0,0,0,0,0,8,トレ効果,,10,
愛すべき金蘭のつどい50絆合計値300以上330未満,SSR,50,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値300以上330未満,30,30,0,1,0,0,0,0,0,0,0,20,0,25,10,20,3,40,0,0,0,0,0,0,0,8,トレ効果,,10,
愛すべき金蘭のつどい30絆合計値150以上180未満,SSR,30,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値150以上180未満,25,20,0,0,0,0,0,0,0,0,0,15,0,20,5,15,0,0,0,0,0,0,0,0,0,8,トレ効果,,5,
愛すべき金蘭のつどい35絆合計値150以上180未満,SSR,35,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値150以上180未満,26,23,0,1,0,0,0,0,0,0,0,16,0,21,6,16,0,0,0,0,0,0,0,0,0,8,トレ効果,,5,
愛すべき金蘭のつどい40絆合計値150以上180未満,SSR,40,愛すべき金蘭のつどい,イクノディクタス,スタミナ,,絆合計値150以上180未満,27,26,0,1,0,0,0,0,0,0,0,18,0,23,7,17,0,0,0,0,0,0,0,0,0,8,トレ効果,,5,
